x_width,x_frac_width,x_row,x_col,x_row_depth,x_col_depth,w_width,w_frac_width,latency_min,latency_max,clock_period,bram,dsp,ff,lut,uram,
1,1,1,1,8,8,1,1,67,67,2.134,0,0,29,203,0,
1,1,1,1,8,8,2,1,67,67,2.134,0,0,29,203,0,
1,1,1,1,8,8,3,1,67,67,2.134,0,0,29,203,0,
1,1,1,1,8,8,4,1,67,67,2.134,0,0,29,203,0,
1,1,1,1,8,8,5,1,67,67,2.134,0,0,29,203,0,
1,1,1,1,8,8,6,1,67,67,2.134,0,0,29,203,0,
1,1,1,1,8,8,7,1,67,67,2.134,0,0,29,203,0,
1,1,1,1,8,8,8,1,67,67,2.134,0,0,29,203,0,
2,1,1,1,8,8,1,1,68,68,2.467,0,0,44,293,0,
2,1,1,1,8,8,2,1,68,68,2.467,0,0,44,293,0,
2,1,1,1,8,8,3,1,68,68,2.467,0,0,44,293,0,
2,1,1,1,8,8,4,1,68,68,2.467,0,0,44,293,0,
2,1,1,1,8,8,5,1,68,68,2.467,0,0,44,293,0,
2,1,1,1,8,8,6,1,68,68,2.467,0,0,44,293,0,
2,1,1,1,8,8,7,1,68,68,2.467,0,0,44,293,0,
2,1,1,1,8,8,8,1,68,68,2.467,0,0,44,293,0,
3,1,1,1,8,8,1,1,68,68,2.529,0,0,51,298,0,
3,1,1,1,8,8,2,1,68,68,2.529,0,0,51,298,0,
3,1,1,1,8,8,3,1,68,68,2.529,0,0,51,298,0,
3,1,1,1,8,8,4,1,68,68,2.529,0,0,51,298,0,
3,1,1,1,8,8,5,1,68,68,2.529,0,0,51,298,0,
3,1,1,1,8,8,6,1,68,68,2.529,0,0,51,298,0,
3,1,1,1,8,8,7,1,68,68,2.529,0,0,51,298,0,
3,1,1,1,8,8,8,1,68,68,2.529,0,0,51,298,0,
4,1,1,1,8,8,1,1,143,143,2.859,0,0,173,758,0,
4,1,1,1,8,8,2,1,143,143,2.859,0,0,173,758,0,
4,1,1,1,8,8,3,1,143,143,2.859,0,0,173,758,0,
4,1,1,1,8,8,4,1,143,143,2.859,0,0,173,758,0,
4,1,1,1,8,8,5,1,143,143,2.859,0,0,173,758,0,
4,1,1,1,8,8,6,1,143,143,2.859,0,0,173,758,0,
4,1,1,1,8,8,7,1,143,143,2.859,0,0,173,758,0,
4,1,1,1,8,8,8,1,143,143,2.859,0,0,173,758,0,
5,1,1,1,8,8,1,1,144,144,2.516,0,0,226,803,0,
5,1,1,1,8,8,2,1,144,144,2.516,0,0,226,803,0,
5,1,1,1,8,8,3,1,144,144,2.516,0,0,226,803,0,
5,1,1,1,8,8,4,1,144,144,2.516,0,0,226,803,0,
5,1,1,1,8,8,5,1,144,144,2.516,0,0,226,803,0,
5,1,1,1,8,8,6,1,144,144,2.516,0,0,226,803,0,
5,1,1,1,8,8,7,1,144,144,2.516,0,0,226,803,0,
5,1,1,1,8,8,8,1,144,144,2.516,0,0,226,803,0,
6,1,1,1,8,8,1,1,144,144,2.658,0,0,247,829,0,
6,1,1,1,8,8,2,1,144,144,2.658,0,0,247,829,0,
6,1,1,1,8,8,3,1,144,144,2.658,0,0,247,829,0,
6,1,1,1,8,8,4,1,144,144,2.658,0,0,247,829,0,
6,1,1,1,8,8,5,1,144,144,2.658,0,0,247,829,0,
6,1,1,1,8,8,6,1,144,144,2.658,0,0,247,829,0,
6,1,1,1,8,8,7,1,144,144,2.658,0,0,247,829,0,
6,1,1,1,8,8,8,1,144,144,2.658,0,0,247,829,0,
7,1,1,1,8,8,1,1,144,144,2.698,0,0,268,870,0,
7,1,1,1,8,8,2,1,144,144,2.698,0,0,268,870,0,
7,1,1,1,8,8,3,1,144,144,2.698,0,0,268,870,0,
7,1,1,1,8,8,4,1,144,144,2.698,0,0,268,870,0,
7,1,1,1,8,8,5,1,144,144,2.698,0,0,268,870,0,
7,1,1,1,8,8,6,1,144,144,2.698,0,0,268,870,0,
7,1,1,1,8,8,7,1,144,144,2.698,0,0,268,870,0,
7,1,1,1,8,8,8,1,144,144,2.698,0,0,268,870,0,
8,1,1,1,8,8,1,1,145,145,2.915,0,0,294,901,0,
8,1,1,1,8,8,2,1,145,145,2.915,0,0,294,901,0,
8,1,1,1,8,8,3,1,145,145,2.915,0,0,294,901,0,
8,1,1,1,8,8,4,1,145,145,2.915,0,0,294,901,0,
8,1,1,1,8,8,5,1,145,145,2.915,0,0,294,901,0,
8,1,1,1,8,8,6,1,145,145,2.915,0,0,294,901,0,
8,1,1,1,8,8,7,1,145,145,2.915,0,0,294,901,0,
8,1,1,1,8,8,8,1,145,145,2.915,0,0,294,901,0,
1,1,1,2,8,8,1,1,67,67,2.134,0,0,29,203,0,
1,1,1,2,8,8,2,1,67,67,2.134,0,0,29,203,0,
1,1,1,2,8,8,3,1,67,67,2.134,0,0,29,203,0,
1,1,1,2,8,8,4,1,67,67,2.134,0,0,29,203,0,
1,1,1,2,8,8,5,1,67,67,2.134,0,0,29,203,0,
1,1,1,2,8,8,6,1,67,67,2.134,0,0,29,203,0,
1,1,1,2,8,8,7,1,67,67,2.134,0,0,29,203,0,
1,1,1,2,8,8,8,1,67,67,2.134,0,0,29,203,0,
2,1,1,2,8,8,1,1,68,68,2.467,0,0,52,305,0,
2,1,1,2,8,8,2,1,68,68,2.467,0,0,52,305,0,
2,1,1,2,8,8,3,1,68,68,2.467,0,0,52,305,0,
2,1,1,2,8,8,4,1,68,68,2.467,0,0,52,305,0,
2,1,1,2,8,8,5,1,68,68,2.467,0,0,52,305,0,
2,1,1,2,8,8,6,1,68,68,2.467,0,0,52,305,0,
2,1,1,2,8,8,7,1,68,68,2.467,0,0,52,305,0,
2,1,1,2,8,8,8,1,68,68,2.467,0,0,52,305,0,
3,1,1,2,8,8,1,1,68,68,2.529,0,0,66,314,0,
3,1,1,2,8,8,2,1,68,68,2.529,0,0,66,314,0,
3,1,1,2,8,8,3,1,68,68,2.529,0,0,66,314,0,
3,1,1,2,8,8,4,1,68,68,2.529,0,0,66,314,0,
3,1,1,2,8,8,5,1,68,68,2.529,0,0,66,314,0,
3,1,1,2,8,8,6,1,68,68,2.529,0,0,66,314,0,
3,1,1,2,8,8,7,1,68,68,2.529,0,0,66,314,0,
3,1,1,2,8,8,8,1,68,68,2.529,0,0,66,314,0,
4,1,1,2,8,8,1,1,68,68,2.859,0,0,68,320,0,
4,1,1,2,8,8,2,1,68,68,2.859,0,0,68,320,0,
4,1,1,2,8,8,3,1,68,68,2.859,0,0,68,320,0,
4,1,1,2,8,8,4,1,68,68,2.859,0,0,68,320,0,
4,1,1,2,8,8,5,1,68,68,2.859,0,0,68,320,0,
4,1,1,2,8,8,6,1,68,68,2.859,0,0,68,320,0,
4,1,1,2,8,8,7,1,68,68,2.859,0,0,68,320,0,
4,1,1,2,8,8,8,1,68,68,2.859,0,0,68,320,0,
5,1,1,2,8,8,1,1,145,145,2.508,0,0,286,961,0,
5,1,1,2,8,8,2,1,145,145,2.508,0,0,286,961,0,
5,1,1,2,8,8,3,1,145,145,2.508,0,0,286,961,0,
5,1,1,2,8,8,4,1,145,145,2.508,0,0,286,961,0,
5,1,1,2,8,8,5,1,145,145,2.508,0,0,286,961,0,
5,1,1,2,8,8,6,1,145,145,2.508,0,0,286,961,0,
5,1,1,2,8,8,7,1,145,145,2.508,0,0,286,961,0,
5,1,1,2,8,8,8,1,145,145,2.508,0,0,286,961,0,
6,1,1,2,8,8,1,1,145,145,2.576,0,0,315,1016,0,
6,1,1,2,8,8,2,1,145,145,2.576,0,0,315,1016,0,
6,1,1,2,8,8,3,1,145,145,2.576,0,0,315,1016,0,
6,1,1,2,8,8,4,1,145,145,2.576,0,0,315,1016,0,
6,1,1,2,8,8,5,1,145,145,2.576,0,0,315,1016,0,
6,1,1,2,8,8,6,1,145,145,2.576,0,0,315,1016,0,
6,1,1,2,8,8,7,1,145,145,2.576,0,0,315,1016,0,
6,1,1,2,8,8,8,1,145,145,2.576,0,0,315,1016,0,
7,1,1,2,8,8,1,1,145,145,2.616,0,0,344,1086,0,
7,1,1,2,8,8,2,1,145,145,2.616,0,0,344,1086,0,
7,1,1,2,8,8,3,1,145,145,2.616,0,0,344,1086,0,
7,1,1,2,8,8,4,1,145,145,2.616,0,0,344,1086,0,
7,1,1,2,8,8,5,1,145,145,2.616,0,0,344,1086,0,
7,1,1,2,8,8,6,1,145,145,2.616,0,0,344,1086,0,
7,1,1,2,8,8,7,1,145,145,2.616,0,0,344,1086,0,
7,1,1,2,8,8,8,1,145,145,2.616,0,0,344,1086,0,
8,1,1,2,8,8,1,1,145,145,2.896,0,0,373,1147,0,
8,1,1,2,8,8,2,1,145,145,2.896,0,0,373,1147,0,
8,1,1,2,8,8,3,1,145,145,2.896,0,0,373,1147,0,
8,1,1,2,8,8,4,1,145,145,2.896,0,0,373,1147,0,
8,1,1,2,8,8,5,1,145,145,2.896,0,0,373,1147,0,
8,1,1,2,8,8,6,1,145,145,2.896,0,0,373,1147,0,
8,1,1,2,8,8,7,1,145,145,2.896,0,0,373,1147,0,
8,1,1,2,8,8,8,1,145,145,2.896,0,0,373,1147,0,
1,1,1,3,8,8,1,1,67,67,2.134,0,0,33,205,0,
1,1,1,3,8,8,2,1,67,67,2.134,0,0,33,205,0,
1,1,1,3,8,8,3,1,67,67,2.134,0,0,33,205,0,
1,1,1,3,8,8,4,1,67,67,2.134,0,0,33,205,0,
1,1,1,3,8,8,5,1,67,67,2.134,0,0,33,205,0,
1,1,1,3,8,8,6,1,67,67,2.134,0,0,33,205,0,
1,1,1,3,8,8,7,1,67,67,2.134,0,0,33,205,0,
1,1,1,3,8,8,8,1,67,67,2.134,0,0,33,205,0,
2,1,1,3,8,8,1,1,68,68,2.467,0,0,64,318,0,
2,1,1,3,8,8,2,1,68,68,2.467,0,0,64,318,0,
2,1,1,3,8,8,3,1,68,68,2.467,0,0,64,318,0,
2,1,1,3,8,8,4,1,68,68,2.467,0,0,64,318,0,
2,1,1,3,8,8,5,1,68,68,2.467,0,0,64,318,0,
2,1,1,3,8,8,6,1,68,68,2.467,0,0,64,318,0,
2,1,1,3,8,8,7,1,68,68,2.467,0,0,64,318,0,
2,1,1,3,8,8,8,1,68,68,2.467,0,0,64,318,0,
3,1,1,3,8,8,1,1,68,68,2.529,0,0,89,335,0,
3,1,1,3,8,8,2,1,68,68,2.529,0,0,89,335,0,
3,1,1,3,8,8,3,1,68,68,2.529,0,0,89,335,0,
3,1,1,3,8,8,4,1,68,68,2.529,0,0,89,335,0,
3,1,1,3,8,8,5,1,68,68,2.529,0,0,89,335,0,
3,1,1,3,8,8,6,1,68,68,2.529,0,0,89,335,0,
3,1,1,3,8,8,7,1,68,68,2.529,0,0,89,335,0,
3,1,1,3,8,8,8,1,68,68,2.529,0,0,89,335,0,
4,1,1,3,8,8,1,1,68,68,2.859,0,0,92,344,0,
4,1,1,3,8,8,2,1,68,68,2.859,0,0,92,344,0,
4,1,1,3,8,8,3,1,68,68,2.859,0,0,92,344,0,
4,1,1,3,8,8,4,1,68,68,2.859,0,0,92,344,0,
4,1,1,3,8,8,5,1,68,68,2.859,0,0,92,344,0,
4,1,1,3,8,8,6,1,68,68,2.859,0,0,92,344,0,
4,1,1,3,8,8,7,1,68,68,2.859,0,0,92,344,0,
4,1,1,3,8,8,8,1,68,68,2.859,0,0,92,344,0,
5,1,1,3,8,8,1,1,146,146,2.786,0,3,442,1181,0,
5,1,1,3,8,8,2,1,146,146,2.786,0,3,442,1181,0,
5,1,1,3,8,8,3,1,146,146,2.786,0,3,442,1181,0,
5,1,1,3,8,8,4,1,146,146,2.786,0,3,442,1181,0,
5,1,1,3,8,8,5,1,146,146,2.786,0,3,442,1181,0,
5,1,1,3,8,8,6,1,146,146,2.786,0,3,442,1181,0,
5,1,1,3,8,8,7,1,146,146,2.786,0,3,442,1181,0,
5,1,1,3,8,8,8,1,146,146,2.786,0,3,442,1181,0,
6,1,1,3,8,8,1,1,146,146,2.658,0,3,735,1383,0,
6,1,1,3,8,8,2,1,146,146,2.658,0,3,735,1383,0,
6,1,1,3,8,8,3,1,146,146,2.658,0,3,735,1383,0,
6,1,1,3,8,8,4,1,146,146,2.658,0,3,735,1383,0,
6,1,1,3,8,8,5,1,146,146,2.658,0,3,735,1383,0,
6,1,1,3,8,8,6,1,146,146,2.658,0,3,735,1383,0,
6,1,1,3,8,8,7,1,146,146,2.658,0,3,735,1383,0,
6,1,1,3,8,8,8,1,146,146,2.658,0,3,735,1383,0,
7,1,1,3,8,8,1,1,146,146,2.698,0,3,792,1513,0,
7,1,1,3,8,8,2,1,146,146,2.698,0,3,792,1513,0,
7,1,1,3,8,8,3,1,146,146,2.698,0,3,792,1513,0,
7,1,1,3,8,8,4,1,146,146,2.698,0,3,792,1513,0,
7,1,1,3,8,8,5,1,146,146,2.698,0,3,792,1513,0,
7,1,1,3,8,8,6,1,146,146,2.698,0,3,792,1513,0,
7,1,1,3,8,8,7,1,146,146,2.698,0,3,792,1513,0,
7,1,1,3,8,8,8,1,146,146,2.698,0,3,792,1513,0,
8,1,1,3,8,8,1,1,147,147,2.687,0,3,831,1584,0,
8,1,1,3,8,8,2,1,147,147,2.687,0,3,831,1584,0,
8,1,1,3,8,8,3,1,147,147,2.687,0,3,831,1584,0,
8,1,1,3,8,8,4,1,147,147,2.687,0,3,831,1584,0,
8,1,1,3,8,8,5,1,147,147,2.687,0,3,831,1584,0,
8,1,1,3,8,8,6,1,147,147,2.687,0,3,831,1584,0,
8,1,1,3,8,8,7,1,147,147,2.687,0,3,831,1584,0,
8,1,1,3,8,8,8,1,147,147,2.687,0,3,831,1584,0,
1,1,1,4,8,8,1,1,67,67,2.134,0,0,33,205,0,
1,1,1,4,8,8,2,1,67,67,2.134,0,0,33,205,0,
1,1,1,4,8,8,3,1,67,67,2.134,0,0,33,205,0,
1,1,1,4,8,8,4,1,67,67,2.134,0,0,33,205,0,
1,1,1,4,8,8,5,1,67,67,2.134,0,0,33,205,0,
1,1,1,4,8,8,6,1,67,67,2.134,0,0,33,205,0,
1,1,1,4,8,8,7,1,67,67,2.134,0,0,33,205,0,
1,1,1,4,8,8,8,1,67,67,2.134,0,0,33,205,0,
2,1,1,4,8,8,1,1,68,68,2.467,0,0,68,328,0,
2,1,1,4,8,8,2,1,68,68,2.467,0,0,68,328,0,
2,1,1,4,8,8,3,1,68,68,2.467,0,0,68,328,0,
2,1,1,4,8,8,4,1,68,68,2.467,0,0,68,328,0,
2,1,1,4,8,8,5,1,68,68,2.467,0,0,68,328,0,
2,1,1,4,8,8,6,1,68,68,2.467,0,0,68,328,0,
2,1,1,4,8,8,7,1,68,68,2.467,0,0,68,328,0,
2,1,1,4,8,8,8,1,68,68,2.467,0,0,68,328,0,
3,1,1,4,8,8,1,1,68,68,2.529,0,0,96,348,0,
3,1,1,4,8,8,2,1,68,68,2.529,0,0,96,348,0,
3,1,1,4,8,8,3,1,68,68,2.529,0,0,96,348,0,
3,1,1,4,8,8,4,1,68,68,2.529,0,0,96,348,0,
3,1,1,4,8,8,5,1,68,68,2.529,0,0,96,348,0,
3,1,1,4,8,8,6,1,68,68,2.529,0,0,96,348,0,
3,1,1,4,8,8,7,1,68,68,2.529,0,0,96,348,0,
3,1,1,4,8,8,8,1,68,68,2.529,0,0,96,348,0,
4,1,1,4,8,8,1,1,68,68,2.859,0,0,100,360,0,
4,1,1,4,8,8,2,1,68,68,2.859,0,0,100,360,0,
4,1,1,4,8,8,3,1,68,68,2.859,0,0,100,360,0,
4,1,1,4,8,8,4,1,68,68,2.859,0,0,100,360,0,
4,1,1,4,8,8,5,1,68,68,2.859,0,0,100,360,0,
4,1,1,4,8,8,6,1,68,68,2.859,0,0,100,360,0,
4,1,1,4,8,8,7,1,68,68,2.859,0,0,100,360,0,
4,1,1,4,8,8,8,1,68,68,2.859,0,0,100,360,0,
5,1,1,4,8,8,1,1,145,145,2.719,0,0,405,1255,0,
5,1,1,4,8,8,2,1,145,145,2.719,0,0,405,1255,0,
5,1,1,4,8,8,3,1,145,145,2.719,0,0,405,1255,0,
5,1,1,4,8,8,4,1,145,145,2.719,0,0,405,1255,0,
5,1,1,4,8,8,5,1,145,145,2.719,0,0,405,1255,0,
5,1,1,4,8,8,6,1,145,145,2.719,0,0,405,1255,0,
5,1,1,4,8,8,7,1,145,145,2.719,0,0,405,1255,0,
5,1,1,4,8,8,8,1,145,145,2.719,0,0,405,1255,0,
6,1,1,4,8,8,1,1,145,145,2.854,0,0,454,1388,0,
6,1,1,4,8,8,2,1,145,145,2.854,0,0,454,1388,0,
6,1,1,4,8,8,3,1,145,145,2.854,0,0,454,1388,0,
6,1,1,4,8,8,4,1,145,145,2.854,0,0,454,1388,0,
6,1,1,4,8,8,5,1,145,145,2.854,0,0,454,1388,0,
6,1,1,4,8,8,6,1,145,145,2.854,0,0,454,1388,0,
6,1,1,4,8,8,7,1,145,145,2.854,0,0,454,1388,0,
6,1,1,4,8,8,8,1,145,145,2.854,0,0,454,1388,0,
7,1,1,4,8,8,1,1,145,145,2.871,0,0,496,1540,0,
7,1,1,4,8,8,2,1,145,145,2.871,0,0,496,1540,0,
7,1,1,4,8,8,3,1,145,145,2.871,0,0,496,1540,0,
7,1,1,4,8,8,4,1,145,145,2.871,0,0,496,1540,0,
7,1,1,4,8,8,5,1,145,145,2.871,0,0,496,1540,0,
7,1,1,4,8,8,6,1,145,145,2.871,0,0,496,1540,0,
7,1,1,4,8,8,7,1,145,145,2.871,0,0,496,1540,0,
7,1,1,4,8,8,8,1,145,145,2.871,0,0,496,1540,0,
8,1,1,4,8,8,1,1,146,146,2.851,0,0,646,1675,0,
8,1,1,4,8,8,2,1,146,146,2.851,0,0,646,1675,0,
8,1,1,4,8,8,3,1,146,146,2.851,0,0,646,1675,0,
8,1,1,4,8,8,4,1,146,146,2.851,0,0,646,1675,0,
8,1,1,4,8,8,5,1,146,146,2.851,0,0,646,1675,0,
8,1,1,4,8,8,6,1,146,146,2.851,0,0,646,1675,0,
8,1,1,4,8,8,7,1,146,146,2.851,0,0,646,1675,0,
8,1,1,4,8,8,8,1,146,146,2.851,0,0,646,1675,0,
1,1,1,5,8,8,1,1,67,67,2.134,0,0,41,208,0,
1,1,1,5,8,8,2,1,67,67,2.134,0,0,41,208,0,
1,1,1,5,8,8,3,1,67,67,2.134,0,0,41,208,0,
1,1,1,5,8,8,4,1,67,67,2.134,0,0,41,208,0,
1,1,1,5,8,8,5,1,67,67,2.134,0,0,41,208,0,
1,1,1,5,8,8,6,1,67,67,2.134,0,0,41,208,0,
1,1,1,5,8,8,7,1,67,67,2.134,0,0,41,208,0,
1,1,1,5,8,8,8,1,67,67,2.134,0,0,41,208,0,
2,1,1,5,8,8,1,1,68,68,2.467,0,0,88,346,0,
2,1,1,5,8,8,2,1,68,68,2.467,0,0,88,346,0,
2,1,1,5,8,8,3,1,68,68,2.467,0,0,88,346,0,
2,1,1,5,8,8,4,1,68,68,2.467,0,0,88,346,0,
2,1,1,5,8,8,5,1,68,68,2.467,0,0,88,346,0,
2,1,1,5,8,8,6,1,68,68,2.467,0,0,88,346,0,
2,1,1,5,8,8,7,1,68,68,2.467,0,0,88,346,0,
2,1,1,5,8,8,8,1,68,68,2.467,0,0,88,346,0,
3,1,1,5,8,8,1,1,68,68,2.529,0,0,103,361,0,
3,1,1,5,8,8,2,1,68,68,2.529,0,0,103,361,0,
3,1,1,5,8,8,3,1,68,68,2.529,0,0,103,361,0,
3,1,1,5,8,8,4,1,68,68,2.529,0,0,103,361,0,
3,1,1,5,8,8,5,1,68,68,2.529,0,0,103,361,0,
3,1,1,5,8,8,6,1,68,68,2.529,0,0,103,361,0,
3,1,1,5,8,8,7,1,68,68,2.529,0,0,103,361,0,
3,1,1,5,8,8,8,1,68,68,2.529,0,0,103,361,0,
4,1,1,5,8,8,1,1,68,68,2.859,0,0,140,393,0,
4,1,1,5,8,8,2,1,68,68,2.859,0,0,140,393,0,
4,1,1,5,8,8,3,1,68,68,2.859,0,0,140,393,0,
4,1,1,5,8,8,4,1,68,68,2.859,0,0,140,393,0,
4,1,1,5,8,8,5,1,68,68,2.859,0,0,140,393,0,
4,1,1,5,8,8,6,1,68,68,2.859,0,0,140,393,0,
4,1,1,5,8,8,7,1,68,68,2.859,0,0,140,393,0,
4,1,1,5,8,8,8,1,68,68,2.859,0,0,140,393,0,
5,1,1,5,8,8,1,1,68,68,2.308,0,0,164,441,0,
5,1,1,5,8,8,2,1,68,68,2.308,0,0,164,441,0,
5,1,1,5,8,8,3,1,68,68,2.308,0,0,164,441,0,
5,1,1,5,8,8,4,1,68,68,2.308,0,0,164,441,0,
5,1,1,5,8,8,5,1,68,68,2.308,0,0,164,441,0,
5,1,1,5,8,8,6,1,68,68,2.308,0,0,164,441,0,
5,1,1,5,8,8,7,1,68,68,2.308,0,0,164,441,0,
5,1,1,5,8,8,8,1,68,68,2.308,0,0,164,441,0,
6,1,1,5,8,8,1,1,146,146,2.816,0,5,871,1756,0,
6,1,1,5,8,8,2,1,146,146,2.816,0,5,871,1756,0,
6,1,1,5,8,8,3,1,146,146,2.816,0,5,871,1756,0,
6,1,1,5,8,8,4,1,146,146,2.816,0,5,871,1756,0,
6,1,1,5,8,8,5,1,146,146,2.816,0,5,871,1756,0,
6,1,1,5,8,8,6,1,146,146,2.816,0,5,871,1756,0,
6,1,1,5,8,8,7,1,146,146,2.816,0,5,871,1756,0,
6,1,1,5,8,8,8,1,146,146,2.816,0,5,871,1756,0,
7,1,1,5,8,8,1,1,146,146,2.796,0,5,1014,2008,0,
7,1,1,5,8,8,2,1,146,146,2.796,0,5,1014,2008,0,
7,1,1,5,8,8,3,1,146,146,2.796,0,5,1014,2008,0,
7,1,1,5,8,8,4,1,146,146,2.796,0,5,1014,2008,0,
7,1,1,5,8,8,5,1,146,146,2.796,0,5,1014,2008,0,
7,1,1,5,8,8,6,1,146,146,2.796,0,5,1014,2008,0,
7,1,1,5,8,8,7,1,146,146,2.796,0,5,1014,2008,0,
7,1,1,5,8,8,8,1,146,146,2.796,0,5,1014,2008,0,
8,1,1,5,8,8,1,1,147,147,2.913,0,5,1108,2143,0,
8,1,1,5,8,8,2,1,147,147,2.913,0,5,1108,2143,0,
8,1,1,5,8,8,3,1,147,147,2.913,0,5,1108,2143,0,
8,1,1,5,8,8,4,1,147,147,2.913,0,5,1108,2143,0,
8,1,1,5,8,8,5,1,147,147,2.913,0,5,1108,2143,0,
8,1,1,5,8,8,6,1,147,147,2.913,0,5,1108,2143,0,
8,1,1,5,8,8,7,1,147,147,2.913,0,5,1108,2143,0,
8,1,1,5,8,8,8,1,147,147,2.913,0,5,1108,2143,0,
1,1,1,6,8,8,1,1,67,67,2.134,0,0,41,208,0,
1,1,1,6,8,8,2,1,67,67,2.134,0,0,41,208,0,
1,1,1,6,8,8,3,1,67,67,2.134,0,0,41,208,0,
1,1,1,6,8,8,4,1,67,67,2.134,0,0,41,208,0,
1,1,1,6,8,8,5,1,67,67,2.134,0,0,41,208,0,
1,1,1,6,8,8,6,1,67,67,2.134,0,0,41,208,0,
1,1,1,6,8,8,7,1,67,67,2.134,0,0,41,208,0,
1,1,1,6,8,8,8,1,67,67,2.134,0,0,41,208,0,
2,1,1,6,8,8,1,1,68,68,2.467,0,0,92,356,0,
2,1,1,6,8,8,2,1,68,68,2.467,0,0,92,356,0,
2,1,1,6,8,8,3,1,68,68,2.467,0,0,92,356,0,
2,1,1,6,8,8,4,1,68,68,2.467,0,0,92,356,0,
2,1,1,6,8,8,5,1,68,68,2.467,0,0,92,356,0,
2,1,1,6,8,8,6,1,68,68,2.467,0,0,92,356,0,
2,1,1,6,8,8,7,1,68,68,2.467,0,0,92,356,0,
2,1,1,6,8,8,8,1,68,68,2.467,0,0,92,356,0,
3,1,1,6,8,8,1,1,68,68,2.529,0,0,142,391,0,
3,1,1,6,8,8,2,1,68,68,2.529,0,0,142,391,0,
3,1,1,6,8,8,3,1,68,68,2.529,0,0,142,391,0,
3,1,1,6,8,8,4,1,68,68,2.529,0,0,142,391,0,
3,1,1,6,8,8,5,1,68,68,2.529,0,0,142,391,0,
3,1,1,6,8,8,6,1,68,68,2.529,0,0,142,391,0,
3,1,1,6,8,8,7,1,68,68,2.529,0,0,142,391,0,
3,1,1,6,8,8,8,1,68,68,2.529,0,0,142,391,0,
4,1,1,6,8,8,1,1,68,68,2.859,0,0,148,409,0,
4,1,1,6,8,8,2,1,68,68,2.859,0,0,148,409,0,
4,1,1,6,8,8,3,1,68,68,2.859,0,0,148,409,0,
4,1,1,6,8,8,4,1,68,68,2.859,0,0,148,409,0,
4,1,1,6,8,8,5,1,68,68,2.859,0,0,148,409,0,
4,1,1,6,8,8,6,1,68,68,2.859,0,0,148,409,0,
4,1,1,6,8,8,7,1,68,68,2.859,0,0,148,409,0,
4,1,1,6,8,8,8,1,68,68,2.859,0,0,148,409,0,
5,1,1,6,8,8,1,1,68,68,2.308,0,0,177,467,0,
5,1,1,6,8,8,2,1,68,68,2.308,0,0,177,467,0,
5,1,1,6,8,8,3,1,68,68,2.308,0,0,177,467,0,
5,1,1,6,8,8,4,1,68,68,2.308,0,0,177,467,0,
5,1,1,6,8,8,5,1,68,68,2.308,0,0,177,467,0,
5,1,1,6,8,8,6,1,68,68,2.308,0,0,177,467,0,
5,1,1,6,8,8,7,1,68,68,2.308,0,0,177,467,0,
5,1,1,6,8,8,8,1,68,68,2.308,0,0,177,467,0,
6,1,1,6,8,8,1,1,146,146,2.816,0,6,1005,1977,0,
6,1,1,6,8,8,2,1,146,146,2.816,0,6,1005,1977,0,
6,1,1,6,8,8,3,1,146,146,2.816,0,6,1005,1977,0,
6,1,1,6,8,8,4,1,146,146,2.816,0,6,1005,1977,0,
6,1,1,6,8,8,5,1,146,146,2.816,0,6,1005,1977,0,
6,1,1,6,8,8,6,1,146,146,2.816,0,6,1005,1977,0,
6,1,1,6,8,8,7,1,146,146,2.816,0,6,1005,1977,0,
6,1,1,6,8,8,8,1,146,146,2.816,0,6,1005,1977,0,
7,1,1,6,8,8,1,1,146,146,2.822,0,6,1093,2239,0,
7,1,1,6,8,8,2,1,146,146,2.822,0,6,1093,2239,0,
7,1,1,6,8,8,3,1,146,146,2.822,0,6,1093,2239,0,
7,1,1,6,8,8,4,1,146,146,2.822,0,6,1093,2239,0,
7,1,1,6,8,8,5,1,146,146,2.822,0,6,1093,2239,0,
7,1,1,6,8,8,6,1,146,146,2.822,0,6,1093,2239,0,
7,1,1,6,8,8,7,1,146,146,2.822,0,6,1093,2239,0,
7,1,1,6,8,8,8,1,146,146,2.822,0,6,1093,2239,0,
8,1,1,6,8,8,1,1,147,147,2.913,0,6,1213,2406,0,
8,1,1,6,8,8,2,1,147,147,2.913,0,6,1213,2406,0,
8,1,1,6,8,8,3,1,147,147,2.913,0,6,1213,2406,0,
8,1,1,6,8,8,4,1,147,147,2.913,0,6,1213,2406,0,
8,1,1,6,8,8,5,1,147,147,2.913,0,6,1213,2406,0,
8,1,1,6,8,8,6,1,147,147,2.913,0,6,1213,2406,0,
8,1,1,6,8,8,7,1,147,147,2.913,0,6,1213,2406,0,
8,1,1,6,8,8,8,1,147,147,2.913,0,6,1213,2406,0,
1,1,1,7,8,8,1,1,67,67,2.134,0,0,41,208,0,
1,1,1,7,8,8,2,1,67,67,2.134,0,0,41,208,0,
1,1,1,7,8,8,3,1,67,67,2.134,0,0,41,208,0,
1,1,1,7,8,8,4,1,67,67,2.134,0,0,41,208,0,
1,1,1,7,8,8,5,1,67,67,2.134,0,0,41,208,0,
1,1,1,7,8,8,6,1,67,67,2.134,0,0,41,208,0,
1,1,1,7,8,8,7,1,67,67,2.134,0,0,41,208,0,
1,1,1,7,8,8,8,1,67,67,2.134,0,0,41,208,0,
