x_width,x_frac_width,x_row,x_col,x_row_depth,x_col_depth,w_width,w_frac_width,latency_min,latency_max,clock_period,bram,dsp,ff,lut,uram,
5,1,4,2,8,8,6,1,67,67,2.658,0,0,100,284,0,
5,1,4,2,8,8,7,1,67,67,2.698,0,0,108,364,0,
5,1,4,2,8,8,8,1,68,68,1.55,0,0,222,420,0,
6,1,4,2,8,8,1,1,67,67,2.442,0,0,68,268,0,
6,1,4,2,8,8,2,1,67,67,2.658,0,0,76,284,0,
6,1,4,2,8,8,3,1,67,67,2.658,0,0,84,284,0,
6,1,4,2,8,8,4,1,67,67,2.658,0,0,92,284,0,
6,1,4,2,8,8,5,1,67,67,2.658,0,0,100,284,0,
6,1,4,2,8,8,6,1,67,67,2.658,0,0,108,284,0,
6,1,4,2,8,8,7,1,67,67,2.698,0,0,116,364,0,
6,1,4,2,8,8,8,1,68,68,1.55,0,0,238,420,0,
7,1,4,2,8,8,1,1,67,67,2.437,0,0,76,284,0,
7,1,4,2,8,8,2,1,67,67,2.698,0,0,84,364,0,
7,1,4,2,8,8,3,1,67,67,2.698,0,0,92,364,0,
7,1,4,2,8,8,4,1,67,67,2.698,0,0,100,364,0,
7,1,4,2,8,8,5,1,67,67,2.698,0,0,108,364,0,
7,1,4,2,8,8,6,1,67,67,2.698,0,0,116,364,0,
7,1,4,2,8,8,7,1,67,67,2.698,0,0,124,364,0,
7,1,4,2,8,8,8,1,68,68,1.55,0,0,254,420,0,
8,1,4,2,8,8,1,1,67,67,2.436,0,0,84,300,0,
8,1,4,2,8,8,2,1,68,68,1.55,0,0,174,420,0,
8,1,4,2,8,8,3,1,68,68,1.55,0,0,190,420,0,
8,1,4,2,8,8,4,1,68,68,1.55,0,0,206,420,0,
8,1,4,2,8,8,5,1,68,68,1.55,0,0,222,420,0,
8,1,4,2,8,8,6,1,68,68,1.55,0,0,238,420,0,
8,1,4,2,8,8,7,1,68,68,1.55,0,0,254,420,0,
8,1,4,2,8,8,8,1,68,68,1.55,0,0,270,420,0,
1,1,4,3,8,8,1,1,67,67,1.55,0,0,24,124,0,
1,1,4,3,8,8,2,1,67,67,2.142,0,0,48,256,0,
1,1,4,3,8,8,3,1,67,67,2.351,0,0,60,292,0,
1,1,4,3,8,8,4,1,67,67,2.414,0,0,72,304,0,
1,1,4,3,8,8,5,1,67,67,2.428,0,0,84,328,0,
1,1,4,3,8,8,6,1,67,67,2.442,0,0,96,352,0,
1,1,4,3,8,8,7,1,67,67,2.437,0,0,108,376,0,
1,1,4,3,8,8,8,1,67,67,2.436,0,0,120,400,0,
2,1,4,3,8,8,1,1,67,67,2.142,0,0,48,256,0,
2,1,4,3,8,8,2,1,67,67,1.828,0,0,60,184,0,
2,1,4,3,8,8,3,1,67,67,1.878,0,0,72,196,0,
2,1,4,3,8,8,4,1,67,67,2.208,0,0,84,232,0,
2,1,4,3,8,8,5,1,67,67,2.338,0,0,96,304,0,
2,1,4,3,8,8,6,1,67,67,2.658,0,0,108,376,0,
2,1,4,3,8,8,7,1,67,67,2.698,0,0,120,496,0,
2,1,4,3,8,8,8,1,68,68,1.55,0,0,254,580,0,
3,1,4,3,8,8,1,1,67,67,2.351,0,0,60,292,0,
3,1,4,3,8,8,2,1,67,67,1.878,0,0,72,196,0,
3,1,4,3,8,8,3,1,67,67,1.878,0,0,84,196,0,
3,1,4,3,8,8,4,1,67,67,2.208,0,0,96,232,0,
3,1,4,3,8,8,5,1,67,67,2.338,0,0,108,304,0,
3,1,4,3,8,8,6,1,67,67,2.658,0,0,120,376,0,
3,1,4,3,8,8,7,1,67,67,2.698,0,0,132,496,0,
3,1,4,3,8,8,8,1,68,68,1.55,0,0,278,580,0,
4,1,4,3,8,8,1,1,67,67,2.414,0,0,72,304,0,
4,1,4,3,8,8,2,1,67,67,2.208,0,0,84,232,0,
4,1,4,3,8,8,3,1,67,67,2.208,0,0,96,232,0,
4,1,4,3,8,8,4,1,67,67,2.208,0,0,108,232,0,
4,1,4,3,8,8,5,1,67,67,2.338,0,0,120,304,0,
4,1,4,3,8,8,6,1,67,67,2.658,0,0,132,376,0,
4,1,4,3,8,8,7,1,67,67,2.698,0,0,144,496,0,
4,1,4,3,8,8,8,1,68,68,1.55,0,0,302,580,0,
5,1,4,3,8,8,1,1,67,67,2.428,0,0,84,328,0,
5,1,4,3,8,8,2,1,67,67,2.338,0,0,96,304,0,
5,1,4,3,8,8,3,1,67,67,2.338,0,0,108,304,0,
5,1,4,3,8,8,4,1,67,67,2.338,0,0,120,304,0,
5,1,4,3,8,8,5,1,67,67,2.338,0,0,132,304,0,
5,1,4,3,8,8,6,1,67,67,2.658,0,0,144,376,0,
5,1,4,3,8,8,7,1,67,67,2.698,0,0,156,496,0,
5,1,4,3,8,8,8,1,68,68,1.55,0,0,326,580,0,
6,1,4,3,8,8,1,1,67,67,2.442,0,0,96,352,0,
6,1,4,3,8,8,2,1,67,67,2.658,0,0,108,376,0,
6,1,4,3,8,8,3,1,67,67,2.658,0,0,120,376,0,
6,1,4,3,8,8,4,1,67,67,2.658,0,0,132,376,0,
6,1,4,3,8,8,5,1,67,67,2.658,0,0,144,376,0,
6,1,4,3,8,8,6,1,67,67,2.658,0,0,156,376,0,
6,1,4,3,8,8,7,1,67,67,2.698,0,0,168,496,0,
6,1,4,3,8,8,8,1,68,68,1.55,0,0,350,580,0,
7,1,4,3,8,8,1,1,67,67,2.437,0,0,108,376,0,
7,1,4,3,8,8,2,1,67,67,2.698,0,0,120,496,0,
7,1,4,3,8,8,3,1,67,67,2.698,0,0,132,496,0,
7,1,4,3,8,8,4,1,67,67,2.698,0,0,144,496,0,
7,1,4,3,8,8,5,1,67,67,2.698,0,0,156,496,0,
7,1,4,3,8,8,6,1,67,67,2.698,0,0,168,496,0,
7,1,4,3,8,8,7,1,67,67,2.698,0,0,180,496,0,
7,1,4,3,8,8,8,1,68,68,1.55,0,0,374,580,0,
8,1,4,3,8,8,1,1,67,67,2.436,0,0,120,400,0,
8,1,4,3,8,8,2,1,68,68,1.55,0,0,254,580,0,
8,1,4,3,8,8,3,1,68,68,1.55,0,0,278,580,0,
8,1,4,3,8,8,4,1,68,68,1.55,0,0,302,580,0,
8,1,4,3,8,8,5,1,68,68,1.55,0,0,326,580,0,
8,1,4,3,8,8,6,1,68,68,1.55,0,0,350,580,0,
8,1,4,3,8,8,7,1,68,68,1.55,0,0,374,580,0,
8,1,4,3,8,8,8,1,68,68,1.55,0,0,398,580,0,
1,1,4,4,8,8,1,1,67,67,1.55,0,0,28,132,0,
1,1,4,4,8,8,2,1,67,67,2.142,0,0,60,308,0,
1,1,4,4,8,8,3,1,67,67,2.351,0,0,76,356,0,
1,1,4,4,8,8,4,1,67,67,2.414,0,0,92,372,0,
1,1,4,4,8,8,5,1,67,67,2.428,0,0,108,404,0,
1,1,4,4,8,8,6,1,67,67,2.442,0,0,124,436,0,
1,1,4,4,8,8,7,1,67,67,2.437,0,0,140,468,0,
1,1,4,4,8,8,8,1,67,67,2.436,0,0,156,500,0,
2,1,4,4,8,8,1,1,67,67,2.142,0,0,60,308,0,
2,1,4,4,8,8,2,1,67,67,1.828,0,0,76,212,0,
2,1,4,4,8,8,3,1,67,67,1.878,0,0,92,228,0,
2,1,4,4,8,8,4,1,67,67,2.208,0,0,108,276,0,
2,1,4,4,8,8,5,1,67,67,2.338,0,0,124,372,0,
2,1,4,4,8,8,6,1,67,67,2.658,0,0,140,468,0,
2,1,4,4,8,8,7,1,67,67,2.698,0,0,156,628,0,
2,1,4,4,8,8,8,1,68,68,1.55,0,0,334,740,0,
3,1,4,4,8,8,1,1,67,67,2.351,0,0,76,356,0,
3,1,4,4,8,8,2,1,67,67,1.878,0,0,92,228,0,
3,1,4,4,8,8,3,1,67,67,1.878,0,0,108,228,0,
3,1,4,4,8,8,4,1,67,67,2.208,0,0,124,276,0,
3,1,4,4,8,8,5,1,67,67,2.338,0,0,140,372,0,
3,1,4,4,8,8,6,1,67,67,2.658,0,0,156,468,0,
3,1,4,4,8,8,7,1,67,67,2.698,0,0,172,628,0,
3,1,4,4,8,8,8,1,68,68,1.55,0,0,366,740,0,
4,1,4,4,8,8,1,1,67,67,2.414,0,0,92,372,0,
4,1,4,4,8,8,2,1,67,67,2.208,0,0,108,276,0,
4,1,4,4,8,8,3,1,67,67,2.208,0,0,124,276,0,
4,1,4,4,8,8,4,1,67,67,2.208,0,0,140,276,0,
4,1,4,4,8,8,5,1,67,67,2.338,0,0,156,372,0,
4,1,4,4,8,8,6,1,67,67,2.658,0,0,172,468,0,
4,1,4,4,8,8,7,1,67,67,2.698,0,0,188,628,0,
4,1,4,4,8,8,8,1,68,68,1.55,0,0,398,740,0,
5,1,4,4,8,8,1,1,67,67,2.428,0,0,108,404,0,
5,1,4,4,8,8,2,1,67,67,2.338,0,0,124,372,0,
5,1,4,4,8,8,3,1,67,67,2.338,0,0,140,372,0,
5,1,4,4,8,8,4,1,67,67,2.338,0,0,156,372,0,
5,1,4,4,8,8,5,1,67,67,2.338,0,0,172,372,0,
5,1,4,4,8,8,6,1,67,67,2.658,0,0,188,468,0,
5,1,4,4,8,8,7,1,67,67,2.698,0,0,204,628,0,
5,1,4,4,8,8,8,1,68,68,1.55,0,0,430,740,0,
6,1,4,4,8,8,1,1,67,67,2.442,0,0,124,436,0,
6,1,4,4,8,8,2,1,67,67,2.658,0,0,140,468,0,
6,1,4,4,8,8,3,1,67,67,2.658,0,0,156,468,0,
6,1,4,4,8,8,4,1,67,67,2.658,0,0,172,468,0,
6,1,4,4,8,8,5,1,67,67,2.658,0,0,188,468,0,
6,1,4,4,8,8,6,1,67,67,2.658,0,0,204,468,0,
6,1,4,4,8,8,7,1,67,67,2.698,0,0,220,628,0,
6,1,4,4,8,8,8,1,68,68,1.55,0,0,462,740,0,
7,1,4,4,8,8,1,1,67,67,2.437,0,0,140,468,0,
7,1,4,4,8,8,2,1,67,67,2.698,0,0,156,628,0,
7,1,4,4,8,8,3,1,67,67,2.698,0,0,172,628,0,
7,1,4,4,8,8,4,1,67,67,2.698,0,0,188,628,0,
7,1,4,4,8,8,5,1,67,67,2.698,0,0,204,628,0,
7,1,4,4,8,8,6,1,67,67,2.698,0,0,220,628,0,
7,1,4,4,8,8,7,1,67,67,2.698,0,0,236,628,0,
7,1,4,4,8,8,8,1,68,68,1.55,0,0,494,740,0,
8,1,4,4,8,8,1,1,67,67,2.436,0,0,156,500,0,
8,1,4,4,8,8,2,1,68,68,1.55,0,0,334,740,0,
8,1,4,4,8,8,3,1,68,68,1.55,0,0,366,740,0,
8,1,4,4,8,8,4,1,68,68,1.55,0,0,398,740,0,
8,1,4,4,8,8,5,1,68,68,1.55,0,0,430,740,0,
8,1,4,4,8,8,6,1,68,68,1.55,0,0,462,740,0,
8,1,4,4,8,8,7,1,68,68,1.55,0,0,494,740,0,
8,1,4,4,8,8,8,1,68,68,1.55,0,0,526,740,0,
1,1,4,4,8,8,1,1,67,67,1.55,0,0,28,132,0,
1,1,4,4,8,8,2,1,67,67,2.142,0,0,60,308,0,
1,1,4,4,8,8,3,1,67,67,2.351,0,0,76,356,0,
1,1,4,4,8,8,4,1,67,67,2.414,0,0,92,372,0,
1,1,4,4,8,8,5,1,67,67,2.428,0,0,108,404,0,
1,1,4,4,8,8,6,1,67,67,2.442,0,0,124,436,0,
1,1,4,4,8,8,7,1,67,67,2.437,0,0,140,468,0,
1,1,4,4,8,8,8,1,67,67,2.436,0,0,156,500,0,
2,1,4,4,8,8,1,1,67,67,2.142,0,0,60,308,0,
2,1,4,4,8,8,2,1,67,67,1.828,0,0,76,212,0,
2,1,4,4,8,8,3,1,67,67,1.878,0,0,92,228,0,
2,1,4,4,8,8,4,1,67,67,2.208,0,0,108,276,0,
2,1,4,4,8,8,5,1,67,67,2.338,0,0,124,372,0,
2,1,4,4,8,8,6,1,67,67,2.658,0,0,140,468,0,
2,1,4,4,8,8,7,1,67,67,2.698,0,0,156,628,0,
2,1,4,4,8,8,8,1,68,68,1.55,0,0,334,740,0,
3,1,4,4,8,8,1,1,67,67,2.351,0,0,76,356,0,
3,1,4,4,8,8,2,1,67,67,1.878,0,0,92,228,0,
3,1,4,4,8,8,3,1,67,67,1.878,0,0,108,228,0,
3,1,4,4,8,8,4,1,67,67,2.208,0,0,124,276,0,
3,1,4,4,8,8,5,1,67,67,2.338,0,0,140,372,0,
3,1,4,4,8,8,6,1,67,67,2.658,0,0,156,468,0,
3,1,4,4,8,8,7,1,67,67,2.698,0,0,172,628,0,
3,1,4,4,8,8,8,1,68,68,1.55,0,0,366,740,0,
4,1,4,4,8,8,1,1,67,67,2.414,0,0,92,372,0,
4,1,4,4,8,8,2,1,67,67,2.208,0,0,108,276,0,
4,1,4,4,8,8,3,1,67,67,2.208,0,0,124,276,0,
4,1,4,4,8,8,4,1,67,67,2.208,0,0,140,276,0,
4,1,4,4,8,8,5,1,67,67,2.338,0,0,156,372,0,
4,1,4,4,8,8,6,1,67,67,2.658,0,0,172,468,0,
4,1,4,4,8,8,7,1,67,67,2.698,0,0,188,628,0,
4,1,4,4,8,8,8,1,68,68,1.55,0,0,398,740,0,
5,1,4,4,8,8,1,1,67,67,2.428,0,0,108,404,0,
5,1,4,4,8,8,2,1,67,67,2.338,0,0,124,372,0,
5,1,4,4,8,8,3,1,67,67,2.338,0,0,140,372,0,
5,1,4,4,8,8,4,1,67,67,2.338,0,0,156,372,0,
5,1,4,4,8,8,5,1,67,67,2.338,0,0,172,372,0,
5,1,4,4,8,8,6,1,67,67,2.658,0,0,188,468,0,
5,1,4,4,8,8,7,1,67,67,2.698,0,0,204,628,0,
5,1,4,4,8,8,8,1,68,68,1.55,0,0,430,740,0,
6,1,4,4,8,8,1,1,67,67,2.442,0,0,124,436,0,
6,1,4,4,8,8,2,1,67,67,2.658,0,0,140,468,0,
6,1,4,4,8,8,3,1,67,67,2.658,0,0,156,468,0,
6,1,4,4,8,8,4,1,67,67,2.658,0,0,172,468,0,
6,1,4,4,8,8,5,1,67,67,2.658,0,0,188,468,0,
6,1,4,4,8,8,6,1,67,67,2.658,0,0,204,468,0,
6,1,4,4,8,8,7,1,67,67,2.698,0,0,220,628,0,
6,1,4,4,8,8,8,1,68,68,1.55,0,0,462,740,0,
7,1,4,4,8,8,1,1,67,67,2.437,0,0,140,468,0,
7,1,4,4,8,8,2,1,67,67,2.698,0,0,156,628,0,
7,1,4,4,8,8,3,1,67,67,2.698,0,0,172,628,0,
7,1,4,4,8,8,4,1,67,67,2.698,0,0,188,628,0,
7,1,4,4,8,8,5,1,67,67,2.698,0,0,204,628,0,
7,1,4,4,8,8,6,1,67,67,2.698,0,0,220,628,0,
7,1,4,4,8,8,7,1,67,67,2.698,0,0,236,628,0,
7,1,4,4,8,8,8,1,68,68,1.55,0,0,494,740,0,
8,1,4,4,8,8,1,1,67,67,2.436,0,0,156,500,0,
8,1,4,4,8,8,2,1,68,68,1.55,0,0,334,740,0,
8,1,4,4,8,8,3,1,68,68,1.55,0,0,366,740,0,
8,1,4,4,8,8,4,1,68,68,1.55,0,0,398,740,0,
8,1,4,4,8,8,5,1,68,68,1.55,0,0,430,740,0,
8,1,4,4,8,8,6,1,68,68,1.55,0,0,462,740,0,
8,1,4,4,8,8,7,1,68,68,1.55,0,0,494,740,0,
8,1,4,4,8,8,8,1,68,68,1.55,0,0,526,740,0,
1,1,4,6,8,8,1,1,67,67,1.55,0,0,36,148,0,
1,1,4,6,8,8,2,1,67,67,2.142,0,0,84,412,0,
1,1,4,6,8,8,3,1,67,67,2.351,0,0,108,484,0,
1,1,4,6,8,8,4,1,67,67,2.414,0,0,132,508,0,
1,1,4,6,8,8,5,1,67,67,2.428,0,0,156,556,0,
1,1,4,6,8,8,6,1,67,67,2.442,0,0,180,604,0,
1,1,4,6,8,8,7,1,67,67,2.437,0,0,204,652,0,
1,1,4,6,8,8,8,1,67,67,2.436,0,0,228,700,0,
2,1,4,6,8,8,1,1,67,67,2.142,0,0,84,412,0,
2,1,4,6,8,8,2,1,67,67,1.828,0,0,108,268,0,
2,1,4,6,8,8,3,1,67,67,1.878,0,0,132,292,0,
2,1,4,6,8,8,4,1,67,67,2.208,0,0,156,364,0,
2,1,4,6,8,8,5,1,67,67,2.338,0,0,180,508,0,
2,1,4,6,8,8,6,1,67,67,2.658,0,0,204,652,0,
2,1,4,6,8,8,7,1,67,67,2.698,0,0,228,892,0,
2,1,4,6,8,8,8,1,68,68,1.55,0,0,494,1060,0,
3,1,4,6,8,8,1,1,67,67,2.351,0,0,108,484,0,
3,1,4,6,8,8,2,1,67,67,1.878,0,0,132,292,0,
3,1,4,6,8,8,3,1,67,67,1.878,0,0,156,292,0,
3,1,4,6,8,8,4,1,67,67,2.208,0,0,180,364,0,
3,1,4,6,8,8,5,1,67,67,2.338,0,0,204,508,0,
3,1,4,6,8,8,6,1,67,67,2.658,0,0,228,652,0,
3,1,4,6,8,8,7,1,67,67,2.698,0,0,252,892,0,
3,1,4,6,8,8,8,1,68,68,1.55,0,0,542,1060,0,
4,1,4,6,8,8,1,1,67,67,2.414,0,0,132,508,0,
4,1,4,6,8,8,2,1,67,67,2.208,0,0,156,364,0,
4,1,4,6,8,8,3,1,67,67,2.208,0,0,180,364,0,
4,1,4,6,8,8,4,1,67,67,2.208,0,0,204,364,0,
4,1,4,6,8,8,5,1,67,67,2.338,0,0,228,508,0,
4,1,4,6,8,8,6,1,67,67,2.658,0,0,252,652,0,
4,1,4,6,8,8,7,1,67,67,2.698,0,0,276,892,0,
4,1,4,6,8,8,8,1,68,68,1.55,0,0,590,1060,0,
5,1,4,6,8,8,1,1,67,67,2.428,0,0,156,556,0,
5,1,4,6,8,8,2,1,67,67,2.338,0,0,180,508,0,
5,1,4,6,8,8,3,1,67,67,2.338,0,0,204,508,0,
5,1,4,6,8,8,4,1,67,67,2.338,0,0,228,508,0,
5,1,4,6,8,8,5,1,67,67,2.338,0,0,252,508,0,
5,1,4,6,8,8,6,1,67,67,2.658,0,0,276,652,0,
5,1,4,6,8,8,7,1,67,67,2.698,0,0,300,892,0,
5,1,4,6,8,8,8,1,68,68,1.55,0,0,638,1060,0,
6,1,4,6,8,8,1,1,67,67,2.442,0,0,180,604,0,
6,1,4,6,8,8,2,1,67,67,2.658,0,0,204,652,0,
6,1,4,6,8,8,3,1,67,67,2.658,0,0,228,652,0,
6,1,4,6,8,8,4,1,67,67,2.658,0,0,252,652,0,
6,1,4,6,8,8,5,1,67,67,2.658,0,0,276,652,0,
6,1,4,6,8,8,6,1,67,67,2.658,0,0,300,652,0,
6,1,4,6,8,8,7,1,67,67,2.698,0,0,324,892,0,
6,1,4,6,8,8,8,1,68,68,1.55,0,0,686,1060,0,
7,1,4,6,8,8,1,1,67,67,2.437,0,0,204,652,0,
7,1,4,6,8,8,2,1,67,67,2.698,0,0,228,892,0,
7,1,4,6,8,8,3,1,67,67,2.698,0,0,252,892,0,
7,1,4,6,8,8,4,1,67,67,2.698,0,0,276,892,0,
7,1,4,6,8,8,5,1,67,67,2.698,0,0,300,892,0,
7,1,4,6,8,8,6,1,67,67,2.698,0,0,324,892,0,
7,1,4,6,8,8,7,1,67,67,2.698,0,0,348,892,0,
7,1,4,6,8,8,8,1,68,68,1.55,0,0,734,1060,0,
8,1,4,6,8,8,1,1,67,67,2.436,0,0,228,700,0,
8,1,4,6,8,8,2,1,68,68,1.55,0,0,494,1060,0,
8,1,4,6,8,8,3,1,68,68,1.55,0,0,542,1060,0,
8,1,4,6,8,8,4,1,68,68,1.55,0,0,590,1060,0,
8,1,4,6,8,8,5,1,68,68,1.55,0,0,638,1060,0,
8,1,4,6,8,8,6,1,68,68,1.55,0,0,686,1060,0,
8,1,4,6,8,8,7,1,68,68,1.55,0,0,734,1060,0,
8,1,4,6,8,8,8,1,68,68,1.55,0,0,782,1060,0,
1,1,4,7,8,8,1,1,67,67,1.55,0,0,40,156,0,
1,1,4,7,8,8,2,1,67,67,2.142,0,0,96,464,0,
1,1,4,7,8,8,3,1,67,67,2.351,0,0,124,548,0,
1,1,4,7,8,8,4,1,67,67,2.414,0,0,152,576,0,
1,1,4,7,8,8,5,1,67,67,2.428,0,0,180,632,0,
1,1,4,7,8,8,6,1,67,67,2.442,0,0,208,688,0,
1,1,4,7,8,8,7,1,67,67,2.437,0,0,236,744,0,
1,1,4,7,8,8,8,1,67,67,2.436,0,0,264,800,0,
2,1,4,7,8,8,1,1,67,67,2.142,0,0,96,464,0,
2,1,4,7,8,8,2,1,67,67,1.828,0,0,124,296,0,
2,1,4,7,8,8,3,1,67,67,1.878,0,0,152,324,0,
2,1,4,7,8,8,4,1,67,67,2.208,0,0,180,408,0,
2,1,4,7,8,8,5,1,67,67,2.338,0,0,208,576,0,
2,1,4,7,8,8,6,1,67,67,2.658,0,0,236,744,0,
2,1,4,7,8,8,7,1,67,67,2.698,0,0,264,1024,0,
2,1,4,7,8,8,8,1,68,68,1.55,0,0,574,1220,0,
3,1,4,7,8,8,1,1,67,67,2.351,0,0,124,548,0,
3,1,4,7,8,8,2,1,67,67,1.878,0,0,152,324,0,
3,1,4,7,8,8,3,1,67,67,1.878,0,0,180,324,0,
3,1,4,7,8,8,4,1,67,67,2.208,0,0,208,408,0,
3,1,4,7,8,8,5,1,67,67,2.338,0,0,236,576,0,
3,1,4,7,8,8,6,1,67,67,2.658,0,0,264,744,0,
3,1,4,7,8,8,7,1,67,67,2.698,0,0,292,1024,0,
3,1,4,7,8,8,8,1,68,68,1.55,0,0,630,1220,0,
4,1,4,7,8,8,1,1,67,67,2.414,0,0,152,576,0,
4,1,4,7,8,8,2,1,67,67,2.208,0,0,180,408,0,
4,1,4,7,8,8,3,1,67,67,2.208,0,0,208,408,0,
4,1,4,7,8,8,4,1,67,67,2.208,0,0,236,408,0,
4,1,4,7,8,8,5,1,67,67,2.338,0,0,264,576,0,
4,1,4,7,8,8,6,1,67,67,2.658,0,0,292,744,0,
4,1,4,7,8,8,7,1,67,67,2.698,0,0,320,1024,0,
4,1,4,7,8,8,8,1,68,68,1.55,0,0,686,1220,0,
5,1,4,7,8,8,1,1,67,67,2.428,0,0,180,632,0,
5,1,4,7,8,8,2,1,67,67,2.338,0,0,208,576,0,
5,1,4,7,8,8,3,1,67,67,2.338,0,0,236,576,0,
5,1,4,7,8,8,4,1,67,67,2.338,0,0,264,576,0,
5,1,4,7,8,8,5,1,67,67,2.338,0,0,292,576,0,
5,1,4,7,8,8,6,1,67,67,2.658,0,0,320,744,0,
5,1,4,7,8,8,7,1,67,67,2.698,0,0,348,1024,0,
5,1,4,7,8,8,8,1,68,68,1.55,0,0,742,1220,0,
6,1,4,7,8,8,1,1,67,67,2.442,0,0,208,688,0,
6,1,4,7,8,8,2,1,67,67,2.658,0,0,236,744,0,
6,1,4,7,8,8,3,1,67,67,2.658,0,0,264,744,0,
6,1,4,7,8,8,4,1,67,67,2.658,0,0,292,744,0,
6,1,4,7,8,8,5,1,67,67,2.658,0,0,320,744,0,
6,1,4,7,8,8,6,1,67,67,2.658,0,0,348,744,0,
6,1,4,7,8,8,7,1,67,67,2.698,0,0,376,1024,0,
6,1,4,7,8,8,8,1,68,68,1.55,0,0,798,1220,0,
7,1,4,7,8,8,1,1,67,67,2.437,0,0,236,744,0,
7,1,4,7,8,8,2,1,67,67,2.698,0,0,264,1024,0,
7,1,4,7,8,8,3,1,67,67,2.698,0,0,292,1024,0,
7,1,4,7,8,8,4,1,67,67,2.698,0,0,320,1024,0,
7,1,4,7,8,8,5,1,67,67,2.698,0,0,348,1024,0,
7,1,4,7,8,8,6,1,67,67,2.698,0,0,376,1024,0,
7,1,4,7,8,8,7,1,67,67,2.698,0,0,404,1024,0,
7,1,4,7,8,8,8,1,68,68,1.55,0,0,854,1220,0,
8,1,4,7,8,8,1,1,67,67,2.436,0,0,264,800,0,
8,1,4,7,8,8,2,1,68,68,1.55,0,0,574,1220,0,
8,1,4,7,8,8,3,1,68,68,1.55,0,0,630,1220,0,
8,1,4,7,8,8,4,1,68,68,1.55,0,0,686,1220,0,
8,1,4,7,8,8,5,1,68,68,1.55,0,0,742,1220,0,
8,1,4,7,8,8,6,1,68,68,1.55,0,0,798,1220,0,
8,1,4,7,8,8,7,1,68,68,1.55,0,0,854,1220,0,
8,1,4,7,8,8,8,1,68,68,1.55,0,0,910,1220,0,
1,1,4,8,8,8,1,1,67,67,1.55,0,0,44,164,0,
1,1,4,8,8,8,2,1,67,67,2.142,0,0,108,516,0,
1,1,4,8,8,8,3,1,67,67,2.351,0,0,140,612,0,
1,1,4,8,8,8,4,1,67,67,2.414,0,0,172,644,0,
1,1,4,8,8,8,5,1,67,67,2.428,0,0,204,708,0,
1,1,4,8,8,8,6,1,67,67,2.442,0,0,236,772,0,
1,1,4,8,8,8,7,1,67,67,2.437,0,0,268,836,0,
1,1,4,8,8,8,8,1,67,67,2.436,0,0,300,900,0,
2,1,4,8,8,8,1,1,67,67,2.142,0,0,108,516,0,
2,1,4,8,8,8,2,1,67,67,1.828,0,0,140,324,0,
2,1,4,8,8,8,3,1,67,67,1.878,0,0,172,356,0,
2,1,4,8,8,8,4,1,67,67,2.208,0,0,204,452,0,
2,1,4,8,8,8,5,1,67,67,2.338,0,0,236,644,0,
2,1,4,8,8,8,6,1,67,67,2.658,0,0,268,836,0,
2,1,4,8,8,8,7,1,67,67,2.698,0,0,300,1156,0,
2,1,4,8,8,8,8,1,68,68,1.55,0,0,654,1380,0,
3,1,4,8,8,8,1,1,67,67,2.351,0,0,140,612,0,
3,1,4,8,8,8,2,1,67,67,1.878,0,0,172,356,0,
3,1,4,8,8,8,3,1,67,67,1.878,0,0,204,356,0,
3,1,4,8,8,8,4,1,67,67,2.208,0,0,236,452,0,
3,1,4,8,8,8,5,1,67,67,2.338,0,0,268,644,0,
3,1,4,8,8,8,6,1,67,67,2.658,0,0,300,836,0,
3,1,4,8,8,8,7,1,67,67,2.698,0,0,332,1156,0,
3,1,4,8,8,8,8,1,68,68,1.55,0,0,718,1380,0,
4,1,4,8,8,8,1,1,67,67,2.414,0,0,172,644,0,
4,1,4,8,8,8,2,1,67,67,2.208,0,0,204,452,0,
4,1,4,8,8,8,3,1,67,67,2.208,0,0,236,452,0,
4,1,4,8,8,8,4,1,67,67,2.208,0,0,268,452,0,
4,1,4,8,8,8,5,1,67,67,2.338,0,0,300,644,0,
4,1,4,8,8,8,6,1,67,67,2.658,0,0,332,836,0,
4,1,4,8,8,8,7,1,67,67,2.698,0,0,364,1156,0,
4,1,4,8,8,8,8,1,68,68,1.55,0,0,782,1380,0,
5,1,4,8,8,8,1,1,67,67,2.428,0,0,204,708,0,
5,1,4,8,8,8,2,1,67,67,2.338,0,0,236,644,0,
5,1,4,8,8,8,3,1,67,67,2.338,0,0,268,644,0,
5,1,4,8,8,8,4,1,67,67,2.338,0,0,300,644,0,
5,1,4,8,8,8,5,1,67,67,2.338,0,0,332,644,0,
5,1,4,8,8,8,6,1,67,67,2.658,0,0,364,836,0,
5,1,4,8,8,8,7,1,67,67,2.698,0,0,396,1156,0,
5,1,4,8,8,8,8,1,68,68,1.55,0,0,846,1380,0,
6,1,4,8,8,8,1,1,67,67,2.442,0,0,236,772,0,
6,1,4,8,8,8,2,1,67,67,2.658,0,0,268,836,0,
6,1,4,8,8,8,3,1,67,67,2.658,0,0,300,836,0,
6,1,4,8,8,8,4,1,67,67,2.658,0,0,332,836,0,
6,1,4,8,8,8,5,1,67,67,2.658,0,0,364,836,0,
6,1,4,8,8,8,6,1,67,67,2.658,0,0,396,836,0,
6,1,4,8,8,8,7,1,67,67,2.698,0,0,428,1156,0,
6,1,4,8,8,8,8,1,68,68,1.55,0,0,910,1380,0,
7,1,4,8,8,8,1,1,67,67,2.437,0,0,268,836,0,
